chrom,start,end,Fresh,Fix,HexFix
chr5,142924297,142924697,187,28,62
chr5,142926334,142926734,45,12,9
chr5,142929174,142929574,65,16,28
chr5,142932311,142932711,57,10,14
chr5,142935743,142936143,109,20,26
chr5,142938333,142938733,87,18,21
chr5,142945332,142945732,15,0,15
chr5,142957016,142957416,126,24,53
chr5,142961914,142962314,255,50,69
chr5,142974595,142974995,78,10,27
chr5,143022952,143023352,42,15,9
chr5,143050241,143050641,22,12,11
chr5,143058600,143059000,46,11,12
chr5,143061062,143061462,22,9,9
chr5,143066477,143066877,28,6,15
chr5,143071572,143071972,198,50,35
chr5,143112866,143113266,216,22,61
chr5,143122672,143123072,183,59,48
chr5,143124231,143124631,20,2,13
chr5,143125498,143125898,41,6,13
chr5,143126969,143127369,63,28,25
chr5,143129191,143129591,54,15,15
chr5,143130329,143130729,39,14,25
chr5,143131675,143132075,51,19,22
chr5,143134200,143134600,134,44,46
chr5,143137523,143137923,48,14,10
chr5,143164252,143164652,73,22,12
chr5,143165651,143166051,83,24,36
chr5,143179334,143179734,21,3,12
chr5,143180647,143181047,189,21,37
chr5,143234983,143235383,163,24,33
chr5,143254279,143254679,65,12,11
chr5,143269341,143269741,52,8,14
chr5,143284741,143285141,38,10,4
chr5,143297927,143298327,37,6,11
chr5,143299683,143300083,33,0,11
chr5,143311937,143312337,64,15,28
chr5,143315116,143315516,131,10,29
chr5,143328979,143329379,86,23,20
chr5,143343565,143343965,64,8,13
chr5,143344095,143344495,28,15,8
chr5,143346391,143346791,83,21,23
chr5,143356956,143357356,35,24,15
chr5,143359936,143360336,26,12,3
chr5,143369691,143370091,68,11,21
chr5,143375198,143375598,48,11,22
chr5,143387144,143387544,81,12,19
chr5,143401524,143401924,24,10,2
chr5,143403611,143404011,130,24,39
chr5,143464413,143464813,125,16,42
chr5,143500754,143501154,37,10,23
chr5,143514849,143515249,42,14,13
chr5,143518028,143518428,25,13,6
chr5,143527924,143528324,132,14,23
chr5,143547407,143547807,53,15,22
chr5,143548467,143548867,153,22,69
chr5,143555337,143555737,39,4,6
chr5,143561784,143562184,32,8,5
chr5,143622228,143622628,128,9,40
chr5,143711279,143711679,49,4,11
chr5,143732313,143732713,260,32,65
chr5,143817549,143817949,283,42,43
chr5,143874560,143874960,23,2,17
chr5,143909717,143910117,387,97,66
chr5,143932648,143933048,18,13,13
chr5,143975286,143975686,52,9,18
chr5,144014699,144015099,189,16,23
chr5,144040744,144041144,20,7,27
chr5,144084310,144084710,154,48,37
chr5,144086001,144086401,27,10,13
chr5,144100120,144100520,207,23,45
chr5,144103447,144103847,23,15,10
chr5,144106149,144106549,70,21,18
chr5,144118322,144118722,23,7,12
chr5,144182641,144183041,18,6,11
chr5,144183619,144184019,31,8,15
chr5,144189996,144190396,66,11,11
chr5,144207477,144207877,40,6,16
chr5,144219316,144219716,15,5,15
chr5,144223442,144223842,264,44,62
chr5,144226539,144226939,54,20,15
chr5,144254981,144255381,141,27,63
chr5,144257918,144258318,27,6,18
chr5,144263357,144263757,56,14,16
chr5,144267403,144267803,41,4,14
chr5,144313293,144313693,98,20,17
chr5,144321618,144322018,49,12,7
chr5,144358033,144358433,409,184,181
chr5,144366526,144366926,16,9,2
chr5,144370993,144371393,79,10,13
chr5,144381781,144382181,19,7,6
chr5,144406239,144406639,74,27,15
chr5,144418378,144418778,30,9,7
chr5,144452755,144453155,68,18,13
chr5,144457279,144457679,46,15,16
chr5,144479598,144479998,150,29,33
chr5,144542711,144543111,26,5,16
chr5,144545640,144546040,229,41,67
chr5,144596911,144597311,23,10,5
chr5,144601728,144602128,22,10,8
chr5,144612303,144612703,66,17,9
chr5,144663995,144664395,67,20,15
chr5,144664754,144665154,42,19,17
chr5,144678903,144679303,136,34,39
chr5,144681074,144681474,18,10,3
chr5,144682331,144682731,17,15,2
chr5,144685196,144685596,36,9,7
chr5,144689098,144689498,17,9,7
chr5,144725026,144725426,50,14,13
chr5,144734005,144734405,21,11,11
chr5,144752452,144752852,43,14,19
chr5,144755067,144755467,26,12,4
chr5,144758225,144758625,42,8,21
chr5,144761370,144761770,61,14,6
chr5,144767866,144768266,293,47,97
chr5,144794704,144795104,39,5,12
chr5,144803128,144803528,22,5,12
chr5,144836023,144836423,23,9,8
chr5,144855942,144856342,102,29,28
chr5,144875967,144876367,22,15,20
chr5,144879065,144879465,21,2,16
chr5,144898446,144898846,42,14,10
chr5,144907577,144907977,33,9,2
chr5,144912462,144912862,15,3,13
chr5,144912947,144913347,47,13,17
chr5,144914932,144915332,22,4,14
chr5,144964965,144965365,185,84,128
chr5,144988673,144989073,32,6,15
chr5,144998423,144998823,16,11,13
chr5,145059402,145059802,80,29,24
chr5,145064844,145065244,99,19,23
chr5,145083645,145084045,89,7,23
chr5,145114017,145114417,176,28,41
chr5,145116859,145117259,84,24,24
chr5,145119579,145119979,54,9,17
chr5,145139888,145140288,157,58,102
chr5,145161371,145161771,15,8,9
chr5,145162839,145163239,26,14,9
chr5,145164819,145165219,52,16,22
chr5,145166894,145167294,240,42,98
chr5,145179336,145179736,14,10,17
chr5,145186798,145187198,5,8,20
chr5,145191424,145191824,166,63,62
chr5,145201695,145202095,93,33,16
chr5,145204192,145204592,435,176,157
chr5,145205149,145205549,36,15,21
chr5,145208400,145208800,26,10,22
chr5,145213475,145213875,21,10,13
chr5,145214610,145215010,73,15,34
chr5,145217875,145218275,61,19,30
chr5,145222945,145223345,48,5,19
chr5,145230601,145231001,8,12,16
chr5,145231460,145231860,360,105,104
chr5,145233492,145233892,30,13,11
chr5,145234622,145235022,34,10,10
chr5,145236346,145236746,25,8,13
chr5,145251512,145251912,23,10,10
chr5,145256231,145256631,29,12,14
chr5,145259278,145259678,14,20,7
chr5,145280307,145280707,227,69,84
chr5,145283987,145284387,23,3,16
chr5,145292804,145293204,24,13,6
chr5,145301718,145302118,29,11,18
chr5,145307883,145308283,75,14,17
chr5,145463113,145463513,18,15,9
chr5,145659425,145659825,15,12,2
chr5,145817856,145818256,65,22,20
chr5,145906905,145907305,157,59,49
chr5,146220842,146221242,143,54,53
chr5,146227594,146227994,65,15,11
chr5,146230871,146231271,145,41,60
chr5,146260009,146260409,81,13,33
chr5,146303456,146303856,26,5,30
chr5,146330418,146330818,17,1,22
chr5,146376624,146377024,31,7,10
chr5,146382282,146382682,13,8,12
chr5,146385004,146385404,217,32,64
chr5,146385960,146386360,52,9,9
chr5,146407914,146408314,39,13,12
chr5,146410807,146411207,50,10,23
chr5,146416990,146417390,20,16,14
chr5,146584582,146584982,42,10,20
chr5,146644549,146644949,37,8,4
chr5,146675097,146675497,83,6,14
chr5,146678247,146678647,28,11,3
chr5,146691746,146692146,37,3,17
chr5,146699715,146700115,36,7,19
chr5,146706008,146706408,17,4,15
chr5,146708201,146708601,40,4,14
chr5,146736342,146736742,25,16,11
chr5,146757311,146757711,33,8,15
chr5,146771994,146772394,70,20,10
chr5,146792163,146792563,28,14,17
chr5,146794827,146795227,237,50,117
chr5,146823731,146824131,16,6,13
chr5,146824560,146824960,44,5,11
chr5,146829545,146829945,64,22,30
chr5,146832704,146833104,206,56,80
chr5,146837826,146838226,17,17,17
chr5,146838916,146839316,63,18,21
chr5,146844836,146845236,148,34,34
chr5,146867350,146867750,31,5,14
chr5,146891102,146891502,39,8,21
chr5,146892901,146893301,145,40,46
chr5,146897026,146897426,30,10,6
chr5,146904419,146904819,39,6,14
chr5,146905772,146906172,32,14,12
chr5,146914402,146914802,49,5,24
chr5,146916278,146916678,38,14,18
chr5,146920443,146920843,67,20,27
chr5,146923592,146923992,85,27,21
chr5,146926649,146927049,66,23,23
chr5,146939139,146939539,71,16,15
chr5,146948618,146949018,173,42,61
chr5,146963534,146963934,34,5,34
chr5,146972134,146972534,52,20,11
chr5,146980529,146980929,26,3,13
chr5,146983217,146983617,57,6,19
chr5,147001636,147002036,43,11,9
chr5,147011297,147011697,73,31,22
chr5,147066179,147066579,34,17,7
chr5,147076460,147076860,448,108,119
chr5,147086713,147087113,60,13,13
chr5,147155437,147155837,108,35,27
chr5,147186070,147186470,28,5,12
chr5,147186773,147187173,32,2,13
chr5,147188542,147188942,138,24,27
chr5,147227318,147227718,47,10,15
chr5,147269885,147270285,122,28,15
chr5,147277325,147277725,41,12,17
chr5,147293167,147293567,143,19,38
chr5,147299222,147299622,147,20,23
chr5,147304558,147304958,112,29,38
chr5,147306275,147306675,55,13,19
chr5,147338927,147339327,23,9,5
chr5,147379487,147379887,181,72,28
chr5,147400194,147400594,52,11,20
chr5,147408577,147408977,55,10,24
chr5,147410607,147411007,50,11,8
chr5,147413803,147414203,22,8,9
chr5,147416772,147417172,103,35,44
chr5,147418377,147418777,39,5,17
chr5,147429936,147430336,134,20,52
chr5,147435002,147435402,26,20,10
chr5,147442796,147443196,24,16,5
chr5,147583946,147584346,23,9,8
chr5,147620190,147620590,25,13,5
chr5,147634058,147634458,37,6,22
chr5,147725666,147726066,74,4,30
chr5,147745227,147745627,62,30,20
chr5,147749807,147750207,75,16,9
chr5,147751703,147752103,29,13,8
chr5,147752815,147753215,43,10,10
chr5,147758125,147758525,29,7,8
chr5,147761277,147761677,171,47,24
chr5,147764028,147764428,51,14,13
chr5,147825644,147826044,19,8,13
chr5,147838963,147839363,52,9,3
chr5,147843407,147843807,93,22,17
chr5,147848309,147848709,68,11,16
chr5,147860391,147860791,138,17,23
chr5,147877535,147877935,26,9,6
chr5,147893236,147893636,64,32,17
chr5,147894688,147895088,143,24,25
chr5,147895334,147895734,26,8,8
chr5,147898199,147898599,29,11,8
chr5,147899028,147899428,17,8,16
chr5,147944023,147944423,14,11,4
chr5,147951798,147952198,45,14,18
chr5,147953286,147953686,78,40,21
chr5,147957129,147957529,176,12,46
chr5,147964779,147965179,17,10,5
chr5,148005271,148005671,70,18,18
chr5,148012202,148012602,36,10,23
chr5,148027038,148027438,35,7,11
chr5,148130727,148131127,29,13,3
chr5,148175782,148176182,61,14,9
chr5,148180781,148181181,25,13,8
chr5,148191432,148191832,107,38,22
chr5,148214289,148214689,40,15,3
chr5,148293216,148293616,53,16,16
chr5,148303009,148303409,72,17,17
chr5,148332562,148332962,73,9,22
chr5,148359582,148359982,43,18,12
chr5,148362049,148362449,40,7,10
chr5,148369135,148369535,16,3,16
chr5,148371378,148371778,92,34,31
chr5,148375488,148375888,76,5,17
chr5,148379878,148380278,45,18,18
chr5,148387919,148388319,34,7,16
chr5,148397930,148398330,13,13,13
chr5,148399673,148400073,224,28,38
chr5,148418451,148418851,16,10,7
chr5,148450985,148451385,27,2,26
chr5,148467011,148467411,110,44,19
chr5,148489786,148490186,20,4,19
chr5,148494283,148494683,47,13,17
chr5,148495212,148495612,140,30,39
chr5,148509256,148509656,33,14,8
chr5,148509814,148510214,39,11,11
chr5,148512052,148512452,18,11,11
chr5,148538739,148539139,63,9,9
chr5,148549329,148549729,30,14,9
chr5,148550308,148550708,42,15,4
chr5,148550781,148551181,14,11,7
chr5,148552652,148553052,251,63,77
chr5,148553696,148554096,39,19,24
chr5,148554644,148555044,70,19,18
chr5,148556459,148556859,49,25,8
chr5,148559179,148559579,31,15,18
chr5,148565671,148566071,70,25,8
chr5,148570907,148571307,37,11,8
chr5,148701005,148701405,18,10,5
chr5,148701907,148702307,107,29,24
chr5,148741564,148741964,57,22,28
chr5,148746744,148747144,151,49,44
chr5,148748051,148748451,56,15,28
chr5,148756263,148756663,41,5,13
chr5,148793003,148793403,30,12,16
chr5,148808313,148808713,48,13,12
chr5,148811956,148812356,59,5,15
chr5,148831566,148831966,67,3,16
chr5,148837025,148837425,92,11,21
chr5,148879192,148879592,14,9,5
chr5,148885829,148886229,106,16,28
chr5,148908890,148909290,27,9,11
chr5,148928533,148928933,312,52,46
chr5,148946800,148947200,25,8,13
chr5,148957150,148957550,24,7,5
chr5,148959656,148960056,65,18,28
chr5,148980608,148981008,69,14,14
chr5,148985034,148985434,23,11,0
chr5,148994826,148995226,38,3,13
chr5,149014051,149014451,46,5,10
chr5,149031398,149031798,36,10,14
chr5,149039834,149040234,68,12,9
chr5,149051692,149052092,45,2,16
chr5,149052878,149053278,348,105,111
chr5,149112532,149112932,221,60,49
chr5,149170906,149171306,30,14,15
chr5,149184341,149184741,301,45,93
chr5,149203784,149204184,38,8,4
chr5,149228970,149229370,327,58,70
chr5,149259161,149259561,16,9,11
chr5,149261828,149262228,63,11,14
chr5,149277563,149277963,33,11,5
chr5,149279238,149279638,38,8,9
chr5,149320702,149321102,61,15,12
chr5,149353109,149353509,68,13,19
chr5,149364072,149364472,72,20,33
chr5,149375893,149376293,123,32,27
chr5,149379138,149379538,28,5,12
chr5,149380510,149380910,64,10,16
chr5,149389488,149389888,50,31,11
chr5,149437204,149437604,29,8,6
chr5,149439467,149439867,69,15,21
chr5,149483639,149484039,15,11,8
chr5,149488368,149488768,74,13,12
chr5,149524444,149524844,77,12,9
chr5,149550722,149551122,42,11,8
chr5,149551208,149551608,18,10,4
chr5,149552767,149553167,37,10,11
chr5,149616088,149616488,61,29,15
chr5,149616754,149617154,29,13,8
chr5,149636375,149636775,345,95,79
chr5,149641333,149641733,156,30,29
chr5,149642330,149642730,29,8,10
chr5,149648742,149649142,47,19,20
chr5,149653620,149654020,39,8,13
chr5,149658635,149659035,17,11,0
chr5,149678354,149678754,180,26,40
chr5,149815870,149816270,31,12,12
chr5,149831235,149831635,43,13,7
chr5,149873688,149874088,47,6,19
chr5,149911940,149912340,23,8,12
chr5,149932165,149932565,26,9,16
chr5,149935763,149936163,30,14,5
chr5,149964778,149965178,89,29,13
chr5,150031364,150031764,131,24,27
chr5,150049976,150050376,27,10,15
chr5,150051818,150052218,21,8,11
chr5,150053901,150054301,36,14,7
chr5,150080437,150080837,30,9,15
chr5,150111275,150111675,50,13,6
chr5,150113994,150114394,31,0,16
chr5,150116835,150117235,12,9,17
chr5,150118414,150118814,218,46,42
chr5,150157692,150158092,41,3,13
chr5,150166861,150167261,22,16,4
chr5,150171627,150172027,16,9,4
chr5,150196210,150196610,132,49,46
chr5,150207689,150208089,5,13,12
chr5,150220335,150220735,40,11,14
chr5,150223525,150223925,30,9,10
chr5,150232699,150233099,36,15,11
chr5,150233131,150233531,42,23,6
chr5,150248954,150249354,16,11,8
chr5,150257809,150258209,12,15,10
chr5,150268220,150268620,28,13,4
chr5,150275797,150276197,36,11,8
chr5,150351950,150352350,120,54,33
chr5,150402876,150403276,58,11,10
chr5,150452164,150452564,32,10,7
chr5,150495714,150496114,84,18,21
chr5,150522438,150522838,120,24,38
chr5,150594431,150594831,102,22,39
chr5,150663933,150664333,23,8,7
chr5,150665502,150665902,352,108,113
chr5,150673484,150673884,360,34,90
chr5,150696165,150696565,16,5,13
chr5,150706564,150706964,52,16,7
chr5,150717621,150718021,11,11,15
chr5,150744754,150745154,28,11,2
chr5,150819487,150819887,48,10,16
chr5,150840009,150840409,127,42,30
chr5,150845936,150846336,20,1,13
chr5,150850928,150851328,26,9,21
chr5,150873115,150873515,29,11,12
chr5,150891329,150891729,20,8,6
chr5,150926552,150926952,44,14,11
chr5,150952629,150953029,49,8,26
chr5,150978110,150978510,29,16,7
chr5,150978748,150979148,17,13,6
chr5,151055703,151056103,21,1,16
chr5,151141576,151141976,23,12,0
chr5,151154747,151155147,45,9,14
chr5,151190010,151190410,32,9,12
chr5,151218673,151219073,61,17,26
chr5,151233626,151234026,43,6,16
chr5,151315749,151316149,40,8,7
chr5,151316234,151316634,16,8,8
chr5,151368553,151368953,482,103,175
chr5,151408585,151408985,41,14,7
chr5,151644806,151645206,33,21,17
chr5,151651053,151651453,152,37,53
chr5,151686808,151687208,46,9,15
chr5,151727572,151727972,17,12,2
chr6,3182951,3183351,256,50,135
chr6,3498156,3498556,164,50,59
chr6,3544786,3545186,22,2,13
chr6,3552714,3553114,31,13,18
chr6,3557141,3557541,177,62,66
chr6,3559985,3560385,38,9,21
chr6,3573713,3574113,20,7,13
chr6,3763547,3763947,33,11,17
chr6,3874812,3875212,34,6,15
chr6,3875836,3876236,51,34,13
chr6,4003980,4004380,26,10,19
chr6,4086770,4087170,136,34,51
chr6,4118566,4118966,83,37,16
chr6,4407652,4408052,30,4,17
chr6,4445944,4446344,124,59,47
chr6,4503077,4503477,15,0,9
chr6,4505227,4505627,38,1,23
chr6,4506146,4506546,23,7,14
chr6,4544537,4544937,21,4,10
chr6,4550490,4550890,66,38,14
chr6,4557618,4558018,26,10,5
chr6,4600178,4600578,83,24,44
chr6,4653073,4653473,37,13,16
chr6,4658900,4659300,20,12,9
chr6,4665754,4666154,13,8,7
chr6,4669768,4670168,19,4,17
chr6,4677461,4677861,199,44,42
chr6,4681612,4682012,13,9,20
chr6,4682443,4682843,24,12,14
chr6,4684994,4685394,305,70,86
chr6,4733125,4733525,62,20,26
chr6,4738741,4739141,79,10,9
chr6,4739799,4740199,81,32,15
chr6,4749030,4749430,244,110,141
chr6,4754752,4755152,24,9,12
chr6,4756939,4757339,24,2,16
chr6,4884338,4884738,84,23,26
chr6,4892382,4892782,249,68,73
chr6,4893233,4893633,26,22,19
chr6,4903470,4903870,101,21,44
chr6,4936127,4936527,43,11,12
chr6,4972911,4973311,36,6,21
chr6,4977440,4977840,55,18,21
chr6,4980149,4980549,159,21,40
chr6,4981036,4981436,22,8,20
chr6,4982584,4982984,86,33,24
chr6,4988263,4988663,17,11,6
chr6,4993805,4994205,12,9,6
chr6,5006541,5006941,22,6,10
chr6,5008128,5008528,104,38,29
chr6,5011122,5011910,43,10,23
chr6,5018134,5018534,22,21,14
chr6,5019211,5019611,299,93,95
chr6,5022709,5023109,17,11,13
chr6,5026752,5027152,104,29,38
chr6,5029888,5030288,20,4,13
chr6,5033093,5033493,319,93,89
chr6,5103890,5104290,33,9,12
chr6,5110374,5110774,121,8,40
chr6,5119189,5119589,187,46,42
chr6,5138196,5138596,18,3,17
chr6,5138966,5139366,124,40,35
chr6,5216984,5217384,118,35,30
chr6,5218189,5218589,12,9,9
chr6,5256045,5256445,83,11,21
chr6,5298015,5298415,78,14,25
chr6,5325090,5325490,155,35,21
chr6,5332765,5333165,36,5,1
chr6,5374240,5374640,38,4,16
chr6,5401387,5401787,60,4,28
chr6,5411006,5411406,33,4,18
chr6,5482275,5482675,294,90,74
chr6,5496451,5496851,212,80,63
chr6,5576852,5577252,120,23,30
chr6,5624047,5624447,45,16,7
chr6,5633030,5633430,15,3,13
chr6,5707033,5707433,16,9,7
chr6,5707849,5708249,148,37,35
chr6,5725562,5725962,52,10,16
chr6,5756780,5757180,47,7,11
chr6,5810015,5810415,138,40,25
chr6,5812086,5812486,32,9,10
chr6,6005722,6006122,97,9,25
chr6,6039083,6039483,39,4,12
chr6,6070129,6070529,37,10,21
chr6,6092548,6092948,73,11,19
chr6,6107452,6107852,145,35,39
chr6,6108912,6109312,16,8,10
chr6,6109675,6110075,19,4,12
chr6,6113734,6114134,69,13,15
chr6,6133622,6134022,44,3,19
chr6,6135002,6135402,51,10,15
chr6,6136900,6137300,35,17,22
